Status_RPM_V1,Status_TotalCurrent_V1,Status_DutyCycle_V1,Status_RPM_V2,Status_TotalCurrent_V2,Status_DutyCycle_V2,TorqueValue
-195.99999608,0.0,-10.4,196.14285321999998,0.14,13.4,0
-196.28571036,0.0,-10.8,196.14285321999998,0.14,13.4,0
-196.28571036,0.0,-10.8,196.85713891999998,0.14,13.5,0
-197.28571033999998,0.0,-10.4,197.42856748,0.17000000000000004,12.9,0
-197.28571033999998,0.0,-10.100000000000001,197.57142462,0.17000000000000004,13.200000000000001,0
-197.28571033999998,0.0,-10.100000000000001,197.57142462,0.17000000000000004,13.200000000000001,0
-196.57142464,0.0,-9.700000000000001,197.57142462,0.17000000000000004,13.200000000000001,0
-196.57142464,0.0,-9.700000000000001,197.57142462,0.17000000000000004,13.200000000000001,0
-198.28571032,0.0,-9.8,198.14285318,0.15000000000000002,13.3,0
-198.14285318,0.0,-10.200000000000001,198.28571032,0.17000000000000004,13.100000000000001,0
-197.8571389,0.0,-10.3,198.14285318,0.15000000000000002,13.600000000000001,0
-197.8571389,0.0,-10.3,198.14285318,0.15000000000000002,13.600000000000001,0
-197.57142462,0.0,-10.100000000000001,197.42856748,0.16000000000000003,13.5,0
-197.57142462,0.0,-10.100000000000001,197.42856748,0.16000000000000003,13.5,0
-198.85713887999998,0.0,-10.3,197.42856748,0.16000000000000003,13.5,0
-198.71428174,0.0,-10.5,198.71428174,0.14,13.5,0
-198.5714246,0.0,-10.0,198.42856745999998,0.18000000000000002,13.3,0
-197.99999603999998,0.0,-10.5,197.8571389,0.17000000000000004,13.100000000000001,0
-197.99999603999998,0.0,-10.5,197.8571389,0.2,13.0,0
-198.42856745999998,0.0,-10.700000000000001,197.8571389,0.2,13.0,0
-198.42856745999998,0.0,-10.700000000000001,197.8571389,0.2,13.0,0
-198.42856745999998,0.0,-10.700000000000001,199.14285316,0.19000000000000003,13.3,0
-198.71428174,0.0,-10.4,199.14285316,0.19000000000000003,13.3,0
-198.14285318,0.0,-10.200000000000001,198.5714246,0.18000000000000002,13.3,0
-198.14285318,0.0,-10.200000000000001,197.99999603999998,0.16000000000000003,13.600000000000001,0
-198.85713887999998,0.0,-9.5,197.99999603999998,0.16000000000000003,13.600000000000001,0
-199.42856744,0.0,-10.4,199.71428172,0.13,13.5,0
-199.71428172,0.0,-10.9,199.71428172,0.17000000000000004,12.9,0
-199.71428172,0.0,-10.9,199.71428172,0.17000000000000004,12.9,0
-199.71428172,0.0,-10.9,199.71428172,0.17000000000000004,12.9,0
-199.71428172,0.0,-10.9,199.71428172,0.17000000000000004,12.9,0
-199.71428172,0.0,-10.9,198.99999602,0.16000000000000003,13.5,0
-199.71428172,0.0,-10.9,198.99999602,0.16000000000000003,13.5,0
-199.71428172,0.0,-10.9,198.99999602,0.16000000000000003,13.5,0
-199.42856744,0.0,-9.700000000000001,199.85713886,0.17000000000000004,12.9,0
-198.42856745999998,0.0,-10.100000000000001,199.2857103,0.2,13.0,0
-198.42856745999998,0.0,-10.100000000000001,198.71428174,0.14,13.600000000000001,0
-198.42856745999998,0.0,-10.100000000000001,199.14285316,0.19000000000000003,13.3,0
-199.57142457999998,0.0,-10.4,199.14285316,0.19000000000000003,13.3,0
-199.71428172,0.0,-11.200000000000001,199.99999599999998,0.18000000000000002,13.100000000000001,0
-199.42856744,0.0,-10.4,199.71428172,0.18000000000000002,13.200000000000001,0
-198.71428174,0.0,-10.0,199.2857103,0.13,13.5,0
-198.71428174,0.0,-9.600000000000001,198.85713887999998,0.19000000000000003,13.100000000000001,0
-198.71428174,0.0,-9.600000000000001,199.71428172,0.15000000000000002,13.5,0
-199.85713886,0.0,-11.0,200.14285314,0.16000000000000003,13.3,0
-199.99999599999998,0.0,-10.200000000000001,200.28571028,0.18000000000000002,13.3,0
-199.57142457999998,0.0,-10.200000000000001,200.28571028,0.18000000000000002,13.3,0
-199.14285316,0.0,-9.700000000000001,199.2857103,0.2,13.0,0
-199.2857103,0.0,-10.5,199.14285316,0.15000000000000002,13.600000000000001,0
-199.57142457999998,0.0,-11.3,199.14285316,0.15000000000000002,13.600000000000001,0
-199.57142457999998,0.0,-11.3,199.71428172,0.19000000000000003,13.3,0
-199.57142457999998,0.0,-11.3,199.99999599999998,0.13,13.700000000000001,0
-199.57142457999998,0.0,-11.3,199.99999599999998,0.13,13.700000000000001,0
-199.57142457999998,0.0,-11.3,198.99999602,0.17000000000000004,13.5,0
-199.14285316,0.0,-10.9,198.99999602,0.17000000000000004,13.5,0
-199.57142457999998,0.0,-10.100000000000001,198.99999602,0.17000000000000004,13.5,0
-200.14285314,0.0,-9.5,200.42856741999998,0.15000000000000002,13.200000000000001,0
-199.85713886,0.0,-9.700000000000001,200.42856741999998,0.18000000000000002,13.0,0
-199.57142457999998,0.0,-10.4,200.42856741999998,0.18000000000000002,13.0,0
-198.99999602,0.0,-10.8,199.14285316,0.18000000000000002,13.200000000000001,0
-199.14285316,0.0,-10.100000000000001,199.14285316,0.2,13.200000000000001,0
-199.14285316,0.0,-10.100000000000001,199.14285316,0.2,13.200000000000001,0
-200.14285314,0.0,-11.0,199.14285316,0.2,13.200000000000001,0
-200.14285314,0.0,-10.4,200.42856741999998,0.14,13.5,0
-200.14285314,0.0,-10.4,200.14285314,0.15000000000000002,13.100000000000001,0
-200.14285314,0.0,-10.4,200.14285314,0.15000000000000002,13.100000000000001,0
-199.2857103,0.0,-10.200000000000001,199.14285316,0.15000000000000002,13.600000000000001,0
-199.2857103,0.0,-10.200000000000001,199.57142457999998,0.18000000000000002,13.200000000000001,0
-200.42856741999998,0.0,-9.5,199.57142457999998,0.18000000000000002,13.200000000000001,0
-200.28571028,0.0,-10.100000000000001,200.42856741999998,0.14,13.600000000000001,0
-200.28571028,0.0,-10.100000000000001,46.571427639999996,0.0,0.0,0
-200.28571028,0.0,-10.100000000000001,46.571427639999996,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.2,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,-0.010000000000000002,0.0,0.0,0.0,0.0,0
0.0,-0.010000000000000002,-0.6000000000000001,0.0,0.0,0.0,0
0.0,-0.020000000000000004,-0.7000000000000001,0.0,0.0,0.0,0
0.0,-0.010000000000000002,-0.4,0.0,0.0,0.0,0
0.0,-0.020000000000000004,-0.5,0.0,0.0,0.0,0
-118.28571192,0.020000000000000004,-9.700000000000001,115.85714053999999,0.05,12.4,0
-118.28571192,0.020000000000000004,-9.700000000000001,138.42856866,0.11000000000000001,11.3,0
-165.85713954,-0.010000000000000002,-10.5,164.71428242,0.11000000000000001,12.100000000000001,0
-168.28571091999999,-0.06000000000000001,-10.0,168.14285378,0.19000000000000003,11.200000000000001,0
-198.5714246,-0.030000000000000006,-11.600000000000001,198.42856745999998,0.12000000000000002,13.600000000000001,0
-198.5714246,-0.030000000000000006,-11.600000000000001,198.42856745999998,0.12000000000000002,13.600000000000001,0
-198.5714246,-0.030000000000000006,-11.600000000000001,228.14285257999998,0.21000000000000002,14.8,0
-226.85713832,-0.010000000000000002,-11.9,238.99999522,0.23000000000000004,19.400000000000002,0
-260.28570908,-0.07,-14.200000000000001,238.99999522,0.23000000000000004,19.400000000000002,0
-269.42856603999996,-0.07,-17.900000000000002,267.57142322,0.37000000000000005,21.3,0
-289.42856564,-0.030000000000000006,-15.700000000000001,289.42856564,0.21000000000000002,18.8,0
-288.42856566,-0.04000000000000001,-15.700000000000001,288.5714228,0.27,18.400000000000002,0
-288.42856566,-0.04000000000000001,-15.700000000000001,288.5714228,0.27,18.400000000000002,0
-288.42856566,-0.04000000000000001,-15.700000000000001,288.5714228,0.27,18.400000000000002,0
-342.42856458,-0.06000000000000001,-20.6,288.5714228,0.27,18.400000000000002,0
-342.42856458,-0.06000000000000001,-20.6,349.99999299999996,0.25,22.5,0
-342.42856458,-0.06000000000000001,-20.6,349.99999299999996,0.25,22.5,0
-342.42856458,-0.06000000000000001,-20.6,349.99999299999996,0.25,22.5,0
-342.42856458,-0.06000000000000001,-20.6,349.99999299999996,0.25,22.5,0
-342.42856458,-0.06000000000000001,-20.6,411.99999176,0.28,25.700000000000003,0
-342.42856458,-0.06000000000000001,-20.6,427.8571343,0.2,30.1,0
-462.8571336,-0.05,-20.5,427.8571343,0.2,30.1,0
-462.8571336,-0.05,-20.5,471.99999055999996,0.30000000000000004,29.400000000000002,0
-462.8571336,-0.05,-20.5,487.71427595999995,0.28,33.0,0
-462.8571336,-0.05,-20.5,487.71427595999995,0.28,33.0,0
-462.8571336,-0.05,-20.5,514.7142754199999,0.37000000000000005,35.7,0
-462.8571336,-0.05,-20.5,532.5714179199999,0.26,33.6,0
-462.8571336,-0.05,-20.5,532.5714179199999,0.26,33.6,0
-559.2857031,-0.09000000000000001,-16.2,563.9999887199999,0.23000000000000004,35.4,0
-564.9999887,-0.12000000000000002,-15.0,562.1428459,0.35000000000000003,35.0,0
-564.9999887,-0.12000000000000002,-15.0,585.85713114,0.29000000000000004,38.2,0
-601.85713082,-0.13,-15.4,585.85713114,0.29000000000000004,38.2,0
-601.85713082,-0.13,-15.4,615.7142734,0.30000000000000004,40.1,0
-601.85713082,-0.13,-15.4,625.28570178,0.35000000000000003,38.400000000000006,0
-601.85713082,-0.13,-15.4,625.28570178,0.35000000000000003,38.400000000000006,0
-659.8571296599999,-0.09000000000000001,-12.0,662.9999867399999,0.0,30.900000000000002,0
-602.57141652,-0.07,-8.9,662.9999867399999,0.0,30.900000000000002,0
-602.57141652,-0.07,-8.9,449.57141958,0.0,12.4,0
-602.57141652,-0.07,-8.9,326.99999346,0.0,7.0,0
-61.428570199999996,-0.1,-1.0,326.99999346,0.0,7.0,0
9.57142838,0.11000000000000001,2.1,-14.285713999999999,0.0,-1.2000000000000002,0
12.71428546,0.12000000000000002,1.7000000000000002,-14.285713999999999,0.0,-0.30000000000000004,0
12.71428546,0.12000000000000002,1.7000000000000002,-14.57142828,0.0,-1.2000000000000002,0
12.71428546,0.12000000000000002,1.7000000000000002,-33.285713619999996,0.0,-2.6,0
40.28571348,0.14,4.4,-39.9999992,0.0,-2.5,0
40.28571348,0.14,4.4,-39.9999992,0.0,-2.5,0
40.28571348,0.14,4.4,-39.9999992,0.0,-2.5,0
-166.71428238,-0.12000000000000002,-6.7,150.42856842,0.0,11.8,0
-134.71428301999998,-0.1,-0.30000000000000004,150.42856842,0.0,11.8,0
